id|codigo|nome|max(ects)|uo_id|ac_id
0|18009|SERVIÇOS TELEMÁTICOS|6|0|16
0|18112|COMÉRCIO E NEGÓCIOS INTERNACIONAIS|6|0|16
0|40494|MONITORIZAÇÃO AMBIENTAL|6|0|16
0|42701|ESTATÍSTICA|8|0|16
0|42725|ESTRUTURAS ALGÉBRICAS|6|0|16
0|81446|SIMULAÇÃO EMPRESARIAL|22|0|16
0|81543|LOGÍSTICA E DISTRIBUIÇÃO MULTICANAL|6|0|16
0|90353|INSTRUMENTAÇÃO E CONTROLO|3|0|16
0|18188|FUNDIÇÃO|6|0|16
0|40920|DIDÁTICA E DESENVOLVIMENTO CURRICULAR DO INGLÊS|6|0|16
0|41121|ESTUDOS DE ÓPERA|4|0|16
0|43305|CONTROLO DE GESTÃO|6|0|16
0|47015|ANATOMO-FISIOLOGIA II|6|0|16
0|47201|ORGANIZAÇÃO E PRESTAÇÃO DE SERVIÇOS PÚBLICOS|6|0|16
0|99257|TÉCNICAS DE SECRETARIADO I|6|0|16
0|17551|GESTÃO DE OPERAÇÕES TURÍSTICAS|6|0|16
0|40749|MEDIAÇÕES LITERÁRIAS|6|0|16
0|40845|PLANEAMENTO E CONTROLO DA PRODUÇÃO|6|0|16
0|41470|HISTÓRIA DA EUROPA|6|0|16
0|43244|TOPOLOGIA ALGÉBRICA|3|0|16
0|43272|COMPLEMENTOS DE INVESTIGAÇÃO OPERACIONAL|6|0|16
0|40678|SEMINÁRIO EM DIDÁTICA DE LÍNGUAS|10|0|16
0|40709|SOCIOLOGIA DAS ORGANIZAÇÕES|6|0|16
0|41472|ITALIANO I|6|0|16
0|41661|ANÁLISE DE DADOS GEOFÍSICOS|6|0|16
0|41766|METALURGIA DA SOLDADURA I|6|0|16
0|45950|ESTUDO DO MOVIMENTO HUMANO I|8|0|16
0|47498|COMPORTAMENTO E LIDERANÇA NAS ORGANIZAÇÕES|6|0|16
0|81525|AUDITORIA FINANCEIRA|6|0|16
0|90044|DIREITO E PROCEDIMENTO ADMINISTRATIVO|6|0|16
0|41334|ENFERMAGEM DO ADULTO E DO IDOSO I|6|0|16
0|42156|TECNOLOGIA ALIMENTAR|6|0|16
0|49867|SEMINÁRIO DE INVESTIGAÇÃO EM CIÊNCIA POLÍTICA|6|0|16
0|49985|PROJECTOS MULTIDISCIPLINARES|6|0|16
0|40635|ECONOMIA DO AMBIENTE E DA ENERGIA|6|0|16
0|41146|JAZIGOS MINERAIS METÁLICOS|6|0|16
0|41239|ÉTICA E PROTOCOLOS|6|0|16
0|41485|SISTEMAS E CONTROLO|6|0|16
0|44701|LÍNGUA LATINA I|6|0|16
0|47978|ELECTRÓNICA DE BAIXA POTÊNCIA|6|0|16
0|81441|CONTABILIDADE DAS SOCIEDADES I|6|0|16
0|18093|APARELHAGEM E MÁQUINAS ELÉTRICAS|6|0|16
0|40385|COMPLEMENTOS DE BASES DE DADOS|6|0|16
0|41530|AMOSTRAGEM E PLANEAMENTO DE EXPERIÊNCIAS|6|0|16
0|42706|ANÁLISE MATEMÁTICA I|8|0|16
0|45858|DEMOGRAFIA|6|0|16
0|81110|PRINCÍPIOS DE CONTABILIDADE|6|0|16
0|81480|PROJETO EMPRESARIAL|18|0|16
0|90288|ALGORITMIA E PROGRAMAÇÃO|6|0|16
0|18170|TECNOLOGIA DOS MATERIAIS|6|0|16
0|40925|PROMOÇÃO E INTERVENÇÃO EM ENVELHECIMENTO ATIVO|6|0|16
0|41204|INTRODUÇÃO À PATOLOGIA DA COMUNICAÇÃO|6|0|16
0|41960|INTRODUÇÃO À ENGENHARIA QUÍMICA|6|0|16
0|41980|TECNOLOGIAS E PROJETO EM ENGENHARIA FÍSICA I|6|0|16
0|42033|LEGISLAÇÃO, GESTÃO DE OBRAS E PLANOS DE MANUNTENÇÃO|6|0|16
0|43103|TEORIA E POLÍTICA DO PLANEAMENTO|6|0|16
0|81443|AUDITORIA|6|0|16
0|84116|MÉTODOS QUANTITATIVOS|6|0|16
0|84314|GESTÃO MARKETING E COMUNICAÇÃO DIGITAL|6|0|16
0|90250|DIMENSIONAMENTO DE INSTALAÇÕES ELÉTRICAS|3|0|16
0|17553|PLANEAMENTO E POLÍTICA DO TURISMO|6|0|16
0|18156|PLANEAMENTO E CONTROLO DE GESTÃO|6|0|16
0|41326|FUNDAMENTOS DE ENFERMAGEM II|8|0|16
0|41330|ENFERMAGEM COMUNITÁRIA|6|0|16
0|45563|SEMINÁRIO DE INVESTIGAÇÃO EM MULTIMÉDIA EM EDUCAÇÃO I|12|0|16
0|46473|MECÂNICA DOS SOLOS II|6|0|16
0|47789|RELAÇÕES POLÍTICO-CULTURAIS|6|0|16
0|82118|ANÁLISE DE PROJECTOS DE INVESTIMENTO|6|0|16
0|99264|INGLÊS - DOCUMENTAÇÃO|6|0|16
0|40278|TRADUÇÃO DE ESPECIALIDADE|8|0|16
0|41744|MARKETING EM TURISMO|6|0|16
0|41891|SEMINÁRIOS DE MANUFATURA ADITIVA|6|0|16
0|42121|BIOTECNOLOGIA APLICADA|6|0|16
0|42141|CRIATIVIDADE E NARRATIVAS|4|0|16
0|44639|FRANCÊS VI-TÉCNICAS DE EXPRESSÃO|6|0|16
0|45169|PSICOLOGIA DA SAÚDE|6|0|16
0|81521|CONTABILIDADE FINANCEIRA AVANÇADA II|6|0|16
0|90350|MATEMÁTICA II|6|0|16
0|18026|SISTEMAS MECATRÓNICOS|6|0|16
0|40987|METODOLOGIA DO PROJECTO MULTIMÉDIA|6|0|16
0|41653|TEORIAS E HISTÓRIA DO DESIGN I|4|0|16
0|41788|BIOMETRIA|6|0|16
0|81458|COMPLEMENTOS DE CONTABILIDADE FINANCEIRA|6|0|16
0|84327|MARKETING NAS REDES SOCIAIS|6|0|16
0|90004|ALEMÃO - RECEPÇÃO E ATENDIMENTO|6|0|16
0|90333|BASES DE DADOS SEMÂNTICAS|6|0|16
0|41340|ENSINO CLÍNICO III|30|0|16
0|47040|BIOQUÍMICA E METABOLISMO|6|0|16
0|47655|FRANCÊS - PROJECTO DE APLICAÇÃO|6|0|16
0|82143|INVESTIMENTOS FINANCEIROS|6|0|16
0|90208|AUDITORIAS DA QUALIDADE|6|0|16
0|17550|INTRODUÇÃO À GESTÃO DAS ORGANIZAÇÕES|6|0|16
0|18152|LOGÍSTICA INDUSTRIAL|6|0|16
0|40631|ANÁLISE MICROECONÓMICA|6|0|16
0|41222|ECONOMIA INDUSTRIAL II|6|0|16
0|42200|MODELAÇÃO E ANIMAÇÃO 3D|6|0|16
0|47034|BIOLOGIA, EVOLUÇÃO E DIVERSIDADE I|6|0|16
0|47109|FISIOLOGIA GERAL|6|0|16
0|47677|MERCADOS E INSTRUMENTOS FINANCEIROS|6|0|16
0|47680|METODOLOGIA DE INVESTIGAÇÃO EM EDUCAÇÃO|6|0|16
0|81473|ÉTICA E DEONTOLOGIA|4|0|16
0|41349|GESTÃO DA QUALIDADE EM SAÚDE|6|0|16
0|42321|FITOPATOLOGIA|6|0|16
0|42609|FRANCÊS III|6|0|16
0|46847|CHINÊS V - LÍNGUA E CULTURA|6|0|16
0|81463|CONTABILIDADE DE GESTÃO|6|0|16
0|18001|APLICAÇÕES INFORMÁTICAS|6|0|16
0|41603|REPRODUÇÃO HUMANA E DOENÇAS ASSOCIADAS|6|0|16
0|42009|AQUISIÇÃO DA LINGUAGEM|6|0|16
0|46863|SISTEMAS DE ANÁLISE MUSICAL|6|0|16
0|47093|ENGENHARIA E DESENVOLVIMENTO DE PRODUTO|6|0|16
0|82505|PESQUISA DE MERCADO|6|0|16
0|40622|LITERATURA INFANTO-JUVENIL|6|0|16
0|41198|FONÉTICA EXPERIMENTAL I|8|0|16
0|41276|INTERVENÇÃO EM FISIOTERAPIA I|8|0|16
0|46671|DIDÁCTICA E DESENVOLVIMENTO CURRICULAR DA MATEMÁTICA A|6|0|16
0|46897|ENGENHARIA COSTEIRA E PORTUÁRIA|6|0|16
0|47309|DESENHO I|6|0|16
0|47695|MÉTODOS QUANTITATIVOS AVANÇADOS|6|0|16
0|81156|COMPETÊNCIAS COMUNICACIONAIS APLICADAS|6|0|16
0|81509|DERIVADOS|6|0|16
0|41350|BIOBANCOS E GESTÃO DE AMOSTRAS BIOLÓGICAS|6|0|16
0|41606|LABORATÓRIOS EM BIOMEDICINA MOLECULAR|6|0|16
0|45620|PATOLOGIA CLÍNICA II|6|0|16
0|47204|POLÍTICAS DA EDUCAÇÃO, CIÊNCIA E TECNOLOGIA|6|0|16
0|47734|PLANEAMENTO ESTRATÉGICO TERRITORIAL|6|0|16
0|48235|ESPANHOL II - PRÁTICAS AVANÇADAS DE TRADUÇÃO|10|0|16
0|18110|GESTÃO DE CLIENTES E CRM|6|0|16
0|40984|IMAGEM DIGITAL E FOTOGRAFIA|8|0|16
0|44550|CULTURA E TRANSFORMAÇÃO SOCIAL|6|0|16
0|47188|MÚSICA NA HISTÓRIA E NA CULTURA B|6|0|16
0|47634|INGLÊS I - PRÁTICAS AVANÇADAS DE TRADUÇÃO|10|0|16
0|81514|AUDITORIA INTERNA E CONTROLO DE GESTÃO|6|0|16
0|84112|ESTATÍSTICA|6|0|16
0|18013|PLANEAMENTO DE REDES|6|0|16
0|42096|SELEÇÃO DE MATERIAIS E SIMULAÇÃO|6|0|16
0|47672|MECÂNICA DAS ROCHAS|6|0|16
0|17565|COMUNICAÇÃO NA WEB|6|0|16
0|40580|DIRECÇÃO|24|0|16
0|41407|INSTRUMENTAÇÃO ELECTRÓNICA|6|0|16
0|47007|ANÁLISE E TEORIA DA MÚSICA DO SÉCULO XX|4|0|16
0|40404|MÉTODOS INSTRUMENTAIS DE ANÁLISE|6|0|16
0|40564|PRÁTICA DE INVESTIGAÇÃO II|6|0|16
0|41312|ESTUDOS AVANÇADOS DE FISCALIDADE|6|0|16
0|42138|TECNOLOGIAS E DESENVOLVIMENTO WEB|10|0|16
0|45660|GOVERNO DIGITAL|6|0|16
0|45927|DIDÁCTICA E DESENVOLVIMENTO CURRICULAR DA BIOLOGIA E GEOLOGIA II|6|0|16
0|46497|ESTRUTURAS DE BETÃO|6|0|16
0|47270|TEORIA DOS NÚMEROS E APLICAÇÕES|6|0|16
0|47856|ESPANHOL - PROJECTO DE APLICAÇÃO|6|0|16
0|17559|SISTEMAS DE INFORMAÇÃO PARA AS ORGANIZAÇÕES|6|0|16
0|18022|ELETRÓNICA INDUSTRIAL E ELECTRICIDADE|6|0|16
0|18082|LABORATÓRIOS DE PROGRAMAÇÃO|6|0|16
0|18097|QUALIDADE E SEGURANÇA|6|0|16
0|40692|LÍNGUA E CULTURA INGLESA|6|0|16
0|40787|INTRODUÇÃO À ENGENHARIA DE MATERIAIS|6|0|16
0|43359|CHINA MODERNA E CONTEMPORÂNEA|8|0|16
0|44267|DESENVOLVIMENTO DA LINGUAGEM NA CRIANÇA|6|0|16
0|81155|LIDERANÇA E GESTÃO DE PESSOAS|6|0|16
0|41216|ECONOMIA PÚBLICA|6|0|16
0|43280|OPTIMIZAÇÃO LINEAR|6|0|16
0|48833|EXERCÍCIO TERAPÊUTICO EM FISIOTERAPIA MUSCULOSQUELÉTICA|6|0|16
0|90274|INGLÊS APLICADO À QUALIDADE|6|0|16
0|90359|PROCESSOS DE FABRICO|3|0|16
0|90410|LIDERANÇA E QUALIDADE TOTAL|6|0|16
0|90417|SEMINÁRIO II|6|0|16
0|40307|MICROBIOLOGIA|6|0|16
0|42145|ACESSIBILIDADE DIGITAL E CONFORMIDADE|6|0|16
0|43444|MATEMÁTICA E EDUCAÇÃO|8|0|16
0|44555|SEMINÁRIO DE ORIENTAÇÃO EM ESTUDOS CULTURAIS|6|0|16
0|45523|POLÍTICAS TERRITORIAIS DE DESENVOLVIMENTO|6|0|16
0|47347|TÉCNICAS DE SEPARAÇÃO|6|0|16
0|82130|MARKETING ESTRATÉGICO|6|0|16
0|90309|GESTÃO DA CADEIA DE ABASTECIMENTO DO RETALHO|6|0|16
0|90418|SEMINÁRIO I|6|0|16
0|17557|GESTÃO DA QUALIDADE NO TURISMO|6|0|16
0|18027|FABRICO ASSISTIDO POR COMPUTADOR|6|0|16
0|41889|METROLOGIA 3D|6|0|16
0|47126|HISTÓRIA DO PENSAMENTO SOCIAL E POLÍTICO|6|0|16
0|81531|FISCALIDADE INTERNACIONAL|6|0|16
0|90076|FRANCÊS - LÍNGUA|6|0|16
0|40589|RUSSO I|6|0|16
0|40932|BIOTECNOLOGIA ALIMENTAR|6|0|16
0|43446|LÍNGUA PORTUGUESA, GRAMÁTICA E COMUNICAÇÃO|6|0|16
0|47250|SISTEMAS ORGÂNICOS E FUNCIONAIS III|10|0|16
0|40660|COMPOSTOS BIOACTIVOS E ALIMENTOS FUNCIONAIS|6|0|16
0|41177|SEMINÁRIO DE ÁLGEBRA E GEOMETRIA II|6|0|16
0|41282|CONDIÇÕES CÁRDIO-RESPIRATÓRIAS|8|0|16
0|44525|LITERATURA PORTUGUESA III|6|0|16
0|47568|ESPANHOL I - PRÁTICAS AVANÇADAS DE TRADUÇÃO|10|0|16
0|47592|FRANCÊS I - PRÁTICAS AVANÇADAS DE TRADUÇÃO|10|0|16
0|47788|RELAÇÕES INTERCULTURAIS|4|0|16
0|90077|FRANCÊS - RECEPÇÃO E ATENDIMENTO|6|0|16
0|40352|BIOLOGIA CELULAR|6|0|16
0|40591|RUSSO III|6|0|16
0|40725|ANATOMIA E FISIOLOGIA II|6|0|16
0|41218|ECONOMIA PORTUGUESA|6|0|16
0|41399|ETNOMUSICOLOGIA E ESTUDOS EM MÚSICA POPULAR|24|0|16
0|41495|ELETRÓNICA ANALÓGICA|6|0|16
0|41521|LABORATÓRIOS DE ESTATÍSTICA|6|0|16
0|43230|ANÁLISE MULTIVARIADA E APRENDIZAGEM ESTATÍSTICA|6|0|16
0|47467|ANÁLISE MUSICAL|6|0|16
0|90308|GESTÃO ESTRATÉGICA|6|0|16
0|99939|PROJECTO TEMÁTICO EM ELECTRÓNICA E SISTEMAS ANALÓGICOS|6|0|16
0|40832|DESIGN DE PRODUTOS SUSTENTÁVEIS|6|0|16
0|40951|IMUNOLOGIA|6|0|16
0|41208|ECONOMIA II|6|0|16
0|43310|TÉCNICAS DE PERCEPÇÃO DE REDES|6|0|16
0|18079|PROJETO DE DESENVOLVIMENTO DE SOFTWARE|6|0|16
0|41712|GEOGRAFIA DO TURISMO|6|0|16
0|42028|REABILITAÇÃO DE ESTRUTURAS TRADICIONAIS|6|0|16
0|43370|LÍNGUA CHINESA I|8|0|16
0|47068|DESENHO E EXPRESSÃO I|6|0|16
0|81478|INSTRUMENTOS FINANCEIROS A PRAZO|6|0|16
0|81512|ANÁLISE E CONTROLO DE PROJETOS|6|0|16
0|40569|MODIFICAÇÃO DO COMPORTAMENTO|6|0|16
0|41959|QUÍMICA FÍSICA|6|0|16
0|42224|ALTERAÇÕES GLOBAIS EM AMBIENTES DE TRANSIÇÃO|6|0|16
0|45654|NEUROPSICOPATOLOGIA|6|0|16
0|48104|NEUROBIOLOGIA|6|0|16
0|48105|MARKETING TURÍSTICO|4|0|16
0|41360|EXCLUSÃO SOCIAL E POLÍTICAS PÚBLICAS|6|0|16
0|42216|ECO-DESIGN E ECO-EFICIÊNCIA|6|0|16
0|47579|ESTRUTURAS DE BETÃO ARMADO E PRÉ-ESFORÇADO|6|0|16
0|81464|CONTABILIDADE DAS SOCIEDADES I|6|0|16
0|90085|GESTÃO DE RECURSOS HUMANOS NA ADMINISTRAÇÃO PÚBLICA|6|0|16
0|42603|FRANCÊS I|6|0|16
0|42782|BIOESTATÍSTICA|6|0|16
0|90313|GESTÃO DE OPERAÇÕES DE RETALHO|6|0|16
0|40640|MÉTODOS E TÉCNICAS EM RADIOTERAPIA II|6|0|16
0|41284|INTERVENÇÃO EM CONDIÇÕES ESPECIFICAS|6|0|16
0|42007|LINGUÍSTICA E LÍNGUAS EM CONTRASTE|6|0|16
0|43946|GESTÃO DE OPERAÇÕES|6|0|16
0|44404|LINGUÍSTICA ALEMÃ|6|0|16
0|44861|PROJECTO DE DESENVOLVIMENTO DE PRODUTO III|12|0|16
0|46442|LABORATÓRIO DE TECNOLOGIA EM TURISMO|6|0|16
0|47084|ECOLOGIA GERAL|6|0|16
0|47532|DESIGN EDITORIAL|8|0|16
0|90042|DIREITO DAS OBRIGAÇÕES E DOS CONTRATOS|6|0|16
0|18139|ROBÓTICA|6|0|16
0|18189|PROJETO EM FUNDIÇÃO|6|0|16
0|41151|SEMINÁRIO DE MATEMÁTICA APLICADA|6|0|16
0|41771|INTRODUÇÃO AO PROCESSO DE APOIO À DECISÃO CLÍNICA|6|0|16
0|42413|ERGONOMIA COGNITIVA|4|0|16
0|46890|ESPANHOL V|6|0|16
0|90356|MÉTODOS NUMÉRICOS E ESTATÍSTICOS|6|0|16
0|18086|TESTES E QUALIDADE DE SOFTWARE|6|0|16
0|40646|ONCOLOGIA E IMAGIOLOGIA ONCOLÓGICA|6|0|16
0|41782|SEGURANÇA EM REDES DE COMUNICAÇÕES|6|0|16
0|42196|FUNDAMENTOS DE SISTEMAS OPERATIVOS|6|0|16
0|45718|FISCALIDADE|6|0|16
0|47317|QUALIDADE E CONTROLO|4|0|16
0|41757|MECÂNICA DOS FLUIDOS|6|0|16
0|46892|LINGUÍSTICA ESPANHOLA|6|0|16
0|47115|GEODINÂMICA E RISCOS GEOLÓGICOS|6|0|16
0|47120|GESTÃO DE PROJECTO E ORÇAMENTAÇÃO|4|0|16
0|47192|NEUROPSICOLOGIA|6|0|16
0|47559|ENERGIA, MOBILIDADE E TRANSPORTES|6|0|16
0|48137|SISTEMAS ORGÂNICOS E FUNCIONAIS II|10|0|16
0|41220|METODOLOGIAS DE INTERVENÇÃO II|8|0|16
0|41925|ESPANHOL - PRÁTICAS AVANÇADAS DE TRADUÇÃO|6|0|16
0|45949|EDUCAÇÃO CLÍNICA EM FISIOTERAPIA III|30|0|16
0|46672|DIDÁCTICA E DESENVOLVIMENTO CURRICULAR DA MATEMÁTICA B|6|0|16
0|47125|HISTÓRIA DO LIVRO E DA EDIÇÃO|6|0|16
0|47244|SISTEMAS E GESTÃO DE INFORMAÇÃO|6|0|16
0|90086|GESTÃO FINANCEIRA E ORÇAMENTAL|6|0|16
0|90344|MATEMÁTICA I|6|0|16
0|90412|AUDITORIAS DE SISTEMAS DE GESTÃO|6|0|16
0|18130|MARKETING E VENDAS|6|0|16
0|40819|FUNDAMENTOS DE TERMOFLUIDOS|6|0|16
0|41277|CONDIÇÕES MÚSCULO-ESQUELÉTICAS|8|0|16
0|42606|ALEMÃO I|6|0|16
0|45601|SEMINÁRIO DE INVESTIGAÇÃO EM MULTIMÉDIA EM EDUCAÇÃO (3º ANO)|8|0|16
0|45948|CONTEXTOS EMERGENTES EM FISIOTERAPIA|6|0|16
0|47050|CITOLOGIA E HISTOLOGIA|6|0|16
0|82151|SUSTENTABILIDADE E RESPONSABILIDADE SOCIAL|6|0|16
0|18019|TÓPICOS DE MATEMÁTICA|6|0|16
0|40989|ENGENHARIA DA QUALIDADE|6|0|16
0|41527|ANÁLISE DE DADOS MULTIVARIADOS|6|0|16
0|46430|TECNOLOGIA DA CONSTRUÇÃO|6|0|16
0|47012|ANÁLISE, TEORIA E CRIAÇÃO MUSICAL A|4|0|16
0|90010|APARELHAGEM ELÉCTRICA|4|0|16
0|90121|MATEMÁTICA APLICADA|6|0|16
0|90298|TECNOLOGIAS DE INTEGRAÇÃO|6|0|16
0|40354|METODOLOGIAS DE INVESTIGAÇÃO|6|0|16
0|42205|DESENHO DE PERSONAGENS|6|0|16
0|45314|GRAFOS E COMBINATÓRIA|6|0|16
0|47086|ELEMENTOS DE LÓGICA|6|0|16
0|81529|CONTABILIDADE E FISCALIDADE DA ECONOMIA SOCIAL|6|0|16
0|84321|PUBLICIDADE ONLINE|6|0|16
0|99930|PROJECTO TEMÁTICO EM APLICAÇÕES WEB|6|0|16
0|40261|EXERCÍCIO E ACTIVIDADE FÍSICA EM FISIOTERAPIA|6|0|16
0|41150|PRÁTICA TUTORIAL|6|0|16
0|41320|LINGUÍSTICA APLICADA À TERAPIA DA FALA|6|0|16
0|41341|ENSINO CLÍNICO IV|30|0|16
0|44640|FRANCÊS V-TÉCNICAS DE EXPRESSÃO|6|0|16
0|47620|GOVERNAÇÃO, DEMOCRACIA E GLOBALIZAÇÃO|6|0|16
0|47876|MULTINACIONAIS E INVESTIMENTO ESTRANGEIRO|6|0|16
0|48081|PLANEAMENTO EXPERIMENTAL E ANÁLISE DE DADOS BIOLÓGICOS|6|0|16
0|81516|CONTABILIDADE DE GESTÃO ESTRATÉGICA|6|0|16
0|90249|PROJETO TEMÁTICO EM PROJETO DE INSTALAÇÕES DE ENERGIA ELÉTRICA|8|0|16
0|90280|GESTÃO E QUALIDADE DE SERVIÇOS|6|0|16
0|40401|SEMINÁRIO DE INVESTIGAÇÃO EM DESIGN I|12|0|16
0|41210|PERTURBAÇÕES DA COMUNICAÇÃO II|8|0|16
0|41780|CRIPTOGRAFIA APLICADA|6|0|16
0|43243|HISTÓRIA DA MATEMÁTICA|6|0|16
0|44644|CULTURA FRANCESA I|6|0|16
0|45611|BIOQUÍMICA CLÍNICA AVANÇADA|6|0|16
0|45883|PROJECTOS EM MÚSICA|6|0|16
0|81541|ECONOMIA E NEGÓCIOS INTERNACIONAIS|6|0|16
0|82111|ANÁLISE FINANCEIRA|6|0|16
0|90343|DESENHO TÉCNICO|6|0|16
0|18076|PROGRAMAÇÃO MOBILE|6|0|16
0|18109|TEATRO DE VENDAS|6|0|16
0|18113|PROJETO DE VENDAS E MARKETING|6|0|16
0|40140|ÉTICA E DEONTOLOGIA PROFISSIONAL|4|0|16
0|40329|DETEÇÃO REMOTA E SIG|6|0|16
0|40913|MÉTODOS NUMÉRICOS E ESTATÍSTICOS|6|0|16
0|41563|BIOMOLÉCULAS|6|0|16
0|42152|IDENTIDADE VISUAL E PÓS-PRODUÇÃO|6|0|16
0|47793|ROBÓTICA INDUSTRIAL|6|0|16
0|90294|ESTRUTURAS DE DADOS E PROGRAMAÇÃO|6|0|16
0|90342|FÍSICA GERAL|6|0|16
0|41307|TEORIA DA CONTABILIDADE AVANÇADA|6|0|16
0|41966|SISTEMAS AMBIENTAIS I|6|0|16
0|43329|RESISTÊNCIA DE MATERIAIS II|8|0|16
0|47096|ESTRUTURA ATÓMICA E MOLECULAR|6|0|16
0|81532|GESTÃO FISCAL|6|0|16
0|99247|AUTOMAÇÃO|3|0|16
